Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Risk
4.219507705176107,0.6931471805599453,2.0,1.3862943611198906,0.9219560546378315,1.0,7.064759027791802,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.1354942159291497,0.0,2.0,1.3862943611198906,0.6931471805599453,2.0,8.691482576512929,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0
3.912023005428146,0.6931471805599453,1.0,1.3862943611198906,0.6931471805599453,1.6939760547113045,7.64826303090192,2.5649493574615367,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1
3.828641396489095,0.6931471805599453,2.0,0.6931471805599453,0.6931471805599453,1.0,8.972463821059907,3.7612001156935624,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.9889840465642745,0.6931471805599453,2.0,0.6931471805599453,0.6931471805599453,1.0,8.491054533806542,3.2188758248682006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.58351893845611,0.6931471805599453,1.0,0.6931471805599453,0.8481686634978538,1.6092548478175188,9.111182800442965,3.6109179126442243,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1
3.9889840465642745,0.6931471805599453,2.0,1.3862943611198906,1.3862943611198906,1.7723176070525035,7.950149887652018,3.2188758248682006,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.58351893845611,0.6931471805599453,3.0,1.0986122886681098,0.6931471805599453,2.0,8.846353043314327,3.6109179126442243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.127134385045092,0.6931471805599453,1.0,1.3862943611198906,1.6094379124341003,2.1171361785033453,8.026170194946426,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.367295829986474,0.6931471805599453,3.0,1.3862943611198906,0.6931471805599453,2.0,8.563122123304638,3.4339872044851463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.258096538021482,0.0,2.0,1.0986122886681098,0.6931471805599453,2.0,7.16703787691222,2.5649493574615367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.2188758248682006,0.0,2.0,1.0986122886681098,0.6931471805599453,1.0,8.368461137615839,3.8918202981106265,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.1354942159291497,0.0,2.0,1.3862943611198906,0.6931471805599453,2.0,7.357556200910353,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
4.110873864173311,0.6931471805599453,1.0,1.3862943611198906,0.6931471805599453,1.0,7.090076835776092,3.2188758248682006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.367295829986474,0.0,2.0,1.0986122886681098,0.6931471805599453,1.0,7.247080584585756,2.772588722239781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.4965075614664802,0.0,1.0,1.3862943611198906,1.0986122886681098,1.0,7.1569563646156364,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0
3.9889840465642745,0.6931471805599453,2.0,1.3862943611198906,0.9092588874569228,1.7869667662489832,7.793586803371584,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.258096538021482,0.6931471805599453,2.0,1.3862943611198906,0.8539593907780911,1.0,8.996280439395015,3.4339872044851463,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.8066624897703196,0.0,3.0,0.6931471805599453,0.6931471805599453,2.0,9.439863530254431,3.2188758248682006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.4657359027997265,0.6931471805599453,2.0,1.3862943611198906,1.3862943611198906,1.936740425415048,8.14060704285845,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.8918202981106265,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,1.6248964842796862,7.666221925662725,2.302585092994046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.8066624897703196,0.6931471805599453,2.0,1.0986122886681098,1.3862943611198906,1.0,7.881559917056899,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.8918202981106265,0.6931471805599453,1.0,1.0986122886681098,0.6931471805599453,1.0,7.715123603632105,2.3978952727983707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.8066624897703196,0.6931471805599453,2.0,1.3862943611198906,1.0986122886681098,2.0,7.498315870766981,2.5649493574615367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.295836866004329,0.6931471805599453,2.0,1.3862943611198906,0.9048412118775259,1.6167333342263261,7.635303886259415,2.3978952727983707,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.6109179126442243,0.6931471805599453,1.0,1.3862943611198906,0.6931471805599453,1.0,7.226209010100671,1.9459101490553132,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.6888794541139363,0.6931471805599453,1.0,1.3862943611198906,0.6931471805599453,1.7636804836176214,6.056784013228625,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.7612001156935624,0.0,2.0,1.0986122886681098,1.6094379124341003,3.0,6.016157159698354,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.5553480614894135,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,2.0,7.789868559054706,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
4.1588830833596715,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,1.0,8.830104317913793,4.110873864173311,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.6109179126442243,0.6931471805599453,2.0,1.3862943611198906,1.6094379124341003,2.0,7.5569505720129,2.9444389791664403,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.332204510175204,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,1.0,8.299285906897275,3.2188758248682006,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.4339872044851463,0.6931471805599453,2.0,1.3862943611198906,1.0986122886681098,2.0,8.67709870892586,2.9444389791664403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.060443010546419,0.6931471805599453,1.0,1.0986122886681098,0.9191765395061205,1.7555754370634242,7.142827401161621,2.5649493574615367,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.5263605246161616,0.0,3.0,1.3862943611198906,0.6931471805599453,3.0,7.29641326877392,2.5649493574615367,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.258096538021482,0.6931471805599453,1.0,1.3862943611198906,0.6931471805599453,2.0,8.465268118551318,3.828641396489095,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0
3.4657359027997265,0.6931471805599453,2.0,0.6931471805599453,0.6931471805599453,1.495308170000553,8.717845704894916,3.8918202981106265,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1
3.6375861597263857,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,3.0,7.650168700845001,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0
3.6375861597263857,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,3.0,7.111512116496157,2.3978952727983707,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1
3.2188758248682006,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,2.0,6.129050210060545,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.4339872044851463,0.6931471805599453,3.0,1.3862943611198906,1.3862943611198906,1.9002047209508288,7.755338812846501,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.295836866004329,0.6931471805599453,2.0,1.3862943611198906,1.3862943611198906,2.0,7.055312843339752,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.8066624897703196,0.6931471805599453,1.0,1.3862943611198906,0.6931471805599453,2.0,8.733110697638708,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1
3.2188758248682006,0.6931471805599453,2.0,1.0986122886681098,1.0986122886681098,1.0,8.730367211692958,3.4339872044851463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.07753744390572,0.0,1.0,0.6931471805599453,0.6931471805599453,1.0,8.723231274827508,3.8918202981106265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.58351893845611,0.0,3.0,1.3862943611198906,0.6931471805599453,1.5945071404137572,7.2399325913204695,2.4849066497880004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.6888794541139363,0.6931471805599453,2.0,1.3862943611198906,1.3862943611198906,1.894849619914938,7.7406644019172415,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.1780538303479458,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0,7.210079628170788,1.9459101490553132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.6888794541139363,0.6931471805599453,1.0,1.3862943611198906,0.6931471805599453,1.664451998377565,8.885855993000296,2.4849066497880004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.367295829986474,0.0,2.0,1.3862943611198906,1.0986122886681098,1.8539187217038493,7.637234388789473,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.4011973816621555,0.6931471805599453,1.0,1.3862943611198906,0.9042298213671645,2.0,7.755338812846501,3.2188758248682006,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.4339872044851463,0.6931471805599453,3.0,1.3862943611198906,0.6931471805599453,2.0,8.693831965074693,3.332204510175204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.258096538021482,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,1.7324538536871694,7.141245122350491,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.4657359027997265,0.6931471805599453,2.0,1.3862943611198906,0.8954918258071211,1.6379105339336957,8.12533508671429,2.9444389791664403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.060443010546419,0.6931471805599453,2.0,0.6931471805599453,0.6931471805599453,2.0,7.70796153183549,3.6109179126442243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295836866004329,0.6931471805599453,1.0,1.3862943611198906,0.9153980662246932,1.6560079724821546,6.664409020350408,1.9459101490553132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.970291913552122,0.6931471805599453,3.0,1.3862943611198906,0.8737337151304885,2.0,8.774776816043985,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0
3.4657359027997265,0.0,2.0,1.3862943611198906,0.6931471805599453,1.7458978143245036,9.166074955678168,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.1780538303479458,0.0,3.0,1.3862943611198906,0.6931471805599453,3.0,7.581719640125308,2.9444389791664403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.1780538303479458,0.0,1.0,1.0986122886681098,0.6931471805599453,1.0,8.737131611781498,3.6109179126442243,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0
3.332204510175204,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,2.0,7.238496840894365,2.302585092994046,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.9318256327243257,0.6931471805599453,2.0,1.3862943611198906,0.9154171357192614,2.0,7.338238150065589,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
4.127134385045092,0.6931471805599453,3.0,0.6931471805599453,0.6931471805599453,2.0,7.577633832602728,3.6109179126442243,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.258096538021482,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,2.0,9.576510097476705,3.8918202981106265,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.295836866004329,0.0,2.0,1.3862943611198906,0.6931471805599453,1.715937132745907,8.065265208897733,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.8918202981106265,0.6931471805599453,2.0,1.3862943611198906,0.8847385871914468,1.695201961716318,8.55468163582723,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1
3.4011973816621555,0.0,2.0,1.3862943611198906,0.6931471805599453,1.7482870104747383,7.683403681053826,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.1354942159291497,0.6931471805599453,2.0,1.3862943611198906,1.6094379124341003,2.0,6.915723448631314,2.5649493574615367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.6375861597263857,0.6931471805599453,2.0,0.6931471805599453,0.6931471805599453,1.4981128835262034,7.506591780070841,3.6109179126442243,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0
3.258096538021482,0.0,2.0,1.3862943611198906,0.9034668132010905,1.7182032332851367,7.781138509845015,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.4339872044851463,0.0,2.0,1.3862943611198906,0.6931471805599453,1.5796641203139399,9.00380808646717,3.6109179126442243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.8501476017100584,0.6931471805599453,1.0,1.0986122886681098,0.9206614798381495,1.7775824239288096,6.594413459749778,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.9512437185814275,0.6931471805599453,3.0,0.6931471805599453,0.6931471805599453,1.0,7.060476365999801,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1
3.7376696182833684,0.0,1.0,1.3862943611198906,0.6931471805599453,2.0,8.691986481789401,3.7612001156935624,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.713572066704308,0.6931471805599453,3.0,1.3862943611198906,0.9105776426453123,1.0,7.589841512182657,3.6109179126442243,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0
4.204692619390966,0.6931471805599453,3.0,0.6931471805599453,0.6931471805599453,1.0,7.3310603052186325,2.5649493574615367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.5553480614894135,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,1.0,8.285513309079741,3.7612001156935624,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0
3.9512437185814275,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,2.0,8.470520783217808,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.6888794541139363,0.6931471805599453,1.0,1.3862943611198906,0.8470158473131668,1.581837280009525,9.152393412021333,4.007333185232471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.1354942159291497,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,2.0,8.251403065380556,3.4339872044851463,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.8066624897703196,0.0,2.0,1.3862943611198906,0.8770461972160776,1.8063977298630498,8.690137586397595,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0
3.871201010907891,0.6931471805599453,2.0,1.3862943611198906,1.3862943611198906,1.9612316252039004,7.101675971619444,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.2188758248682006,0.0,1.0,1.0986122886681098,1.0986122886681098,1.758977443704866,7.358193752733032,2.9444389791664403,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.07753744390572,0.0,1.0,1.3862943611198906,0.6931471805599453,1.0,7.470793774195062,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1
3.970291913552122,0.6931471805599453,1.0,1.3862943611198906,0.6931471805599453,1.0,7.7475968386928855,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.4011973816621555,0.0,3.0,1.3862943611198906,0.6931471805599453,1.7133586677889825,7.253470382684528,2.5649493574615367,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.332204510175204,0.0,2.0,1.3862943611198906,0.6931471805599453,2.0,7.16703787691222,2.9444389791664403,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.871201010907891,0.6931471805599453,2.0,0.6931471805599453,1.0986122886681098,2.0,9.442483307087192,3.6109179126442243,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0
3.4339872044851463,0.6931471805599453,3.0,1.3862943611198906,1.0986122886681098,1.0,7.718685495198466,2.9444389791664403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.367295829986474,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,1.0,7.011213987350367,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0
4.04305126783455,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,1.7594074709860632,6.428105272684596,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
4.007333185232471,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,1.0,7.251344983372214,2.5649493574615367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.5263605246161616,0.0,1.0,1.3862943611198906,0.9173112181679308,1.7978836897543928,6.682108597449809,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0
3.044522437723423,0.6931471805599453,2.0,1.0986122886681098,0.8911549093643178,3.0,8.193676665955241,3.2188758248682006,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
4.007333185232471,0.6931471805599453,2.0,1.3862943611198906,1.6094379124341003,2.0,7.1846291527173145,2.5649493574615367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.07753744390572,0.6931471805599453,2.0,1.0986122886681098,0.6931471805599453,2.0,9.67696329306244,4.007333185232471,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.127134385045092,0.0,2.0,1.3862943611198906,0.9139040290423449,1.7568117288193508,7.607381425639791,2.5649493574615367,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1
3.5553480614894135,0.6931471805599453,2.0,1.3862943611198906,1.0986122886681098,2.0,7.872073979866873,2.9444389791664403,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.6109179126442243,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,2.0,7.757051142032013,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.6109179126442243,0.6931471805599453,3.0,1.0986122886681098,0.8650852958009656,2.0,8.861917004235215,3.044522437723423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.7376696182833684,0.6931471805599453,1.0,1.0986122886681098,1.0986122886681098,1.6258575941326092,7.293017679772782,3.2188758248682006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.2188758248682006,0.6931471805599453,2.0,1.0986122886681098,0.6931471805599453,2.0,7.751045117971802,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.2188758248682006,0.0,2.0,1.3862943611198906,0.6931471805599453,1.7501290244927363,6.838405200847344,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.58351893845611,0.6931471805599453,2.0,1.0986122886681098,0.6931471805599453,2.0,7.560080465021827,2.302585092994046,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.295836866004329,0.6931471805599453,2.0,1.0986122886681098,0.9017965212576384,1.5960473890944253,7.802209316247118,2.5649493574615367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.6888794541139363,0.6931471805599453,3.0,1.3862943611198906,0.6931471805599453,2.0,9.387565631345389,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0
3.6888794541139363,0.6931471805599453,3.0,1.3862943611198906,0.6931471805599453,1.6240967614599247,8.773229786032473,2.9444389791664403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.4965075614664802,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,2.0,8.712595487748722,2.5649493574615367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.4339872044851463,0.0,2.0,1.3862943611198906,0.857937474436006,1.0,8.951828676824181,3.2188758248682006,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.58351893845611,0.6931471805599453,2.0,1.3862943611198906,1.3862943611198906,2.0,7.252053951852814,2.70805020110221,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.4657359027997265,0.6931471805599453,2.0,1.3862943611198906,1.0986122886681098,2.0,7.27931883541462,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.1780538303479458,0.0,2.0,1.0986122886681098,0.6931471805599453,3.0,5.973809611869261,2.772588722239781,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1
3.367295829986474,0.6931471805599453,1.0,1.0986122886681098,0.6931471805599453,2.0,8.74209519574531,2.9444389791664403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.258096538021482,0.0,2.0,1.3862943611198906,0.6931471805599453,1.571501991384477,8.969032850034301,3.6109179126442243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.58351893845611,0.6931471805599453,2.0,1.3862943611198906,1.3862943611198906,1.0,7.427144133408616,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.871201010907891,0.6931471805599453,2.0,1.3862943611198906,0.8995573302276749,1.711034938010958,8.182838710766026,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1
3.4339872044851463,0.0,3.0,1.3862943611198906,0.8639112801151524,1.0,8.878358040627822,3.7612001156935624,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0
3.332204510175204,0.0,2.0,1.0986122886681098,0.9045146502167937,1.0,7.665284718471351,2.3978952727983707,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
3.1780538303479458,0.0,2.0,1.3862943611198906,1.3862943611198906,1.0,8.362175469149628,3.5263605246161616,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0
3.6109179126442243,0.6931471805599453,3.0,1.3862943611198906,1.3862943611198906,2.0,7.769378609513984,2.5649493574615367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.258096538021482,0.0,2.0,1.3862943611198906,0.6931471805599453,1.0,7.515344571180436,3.091042453358316,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0
3.7376696182833684,0.0,3.0,1.0986122886681098,0.6931471805599453,1.534788112984414,8.260751354700513,3.2188758248682006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.2188758248682006,0.6931471805599453,1.0,1.0986122886681098,0.6931471805599453,1.5107248241840159,7.478169694159785,2.5649493574615367,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1
4.1588830833596715,0.6931471805599453,2.0,0.6931471805599453,0.6931471805599453,3.0,6.661854740545311,2.3978952727983707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.332204510175204,0.0,2.0,1.0986122886681098,0.9068014541522667,2.0,7.562681246721884,2.9444389791664403,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0
3.4339872044851463,0.6931471805599453,2.0,1.3862943611198906,0.6931471805599453,1.0,7.660114319173928,2.5649493574615367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
